date,hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL
24/01/2016,17,11479,2504,4386,1514,9,3
24/01/2016,18,11480,2527,5443,1365,0,4
24/01/2016,19,11486,2608,5744,1095,0,4
24/01/2016,20,11482,2540,5715,935,0,4
24/01/2016,21,11480,2364,5510,738,0,4
24/01/2016,22,11487,2127,4853,562,0,4
24/01/2016,23,11511,1483,4639,627,0,3
24/01/2016,24,11537,1022,4184,644,0,3
25/01/2016,1,11534,920,3750,646,0,18
25/01/2016,2,11529,930,3426,642,0,18
25/01/2016,3,11534,1059,3332,409,0,17
25/01/2016,4,11535,1238,3176,384,0,16
25/01/2016,5,11541,1328,3237,349,0,16
25/01/2016,6,11539,1328,3682,585,0,16
25/01/2016,7,11536,1341,4840,680,0,26
25/01/2016,8,11535,1282,5402,848,0,38
25/01/2016,9,11535,1152,5517,980,10,43
25/01/2016,10,11531,1142,5580,1084,23,46
25/01/2016,11,11533,1178,5482,1213,39,45
25/01/2016,12,11535,1139,5050,1244,43,43
25/01/2016,13,11538,981,4631,1486,73,38
25/01/2016,14,11538,945,4240,1709,68,37
25/01/2016,15,11541,939,3955,1951,94,37
25/01/2016,16,11537,934,4028,2011,74,49
25/01/2016,17,11539,934,4182,2087,22,79
25/01/2016,18,11538,937,5038,2399,0,137
25/01/2016,19,11538,935,5261,2527,0,204
25/01/2016,20,11538,935,5212,2625,0,207
25/01/2016,21,11531,931,4652,2572,0,206
25/01/2016,22,11523,935,3689,2623,0,181
25/01/2016,23,11525,933,3359,2181,0,100
25/01/2016,24,11467,918,3218,1729,0,39
26/01/2016,1,11084,908,3228,1489,0,23
26/01/2016,2,10782,909,3079,1350,0,22
26/01/2016,3,10630,908,3102,1570,0,22
26/01/2016,4,10625,907,3120,1600,0,22
26/01/2016,5,10633,905,3052,1680,0,23
26/01/2016,6,10710,908,3154,1627,0,27
26/01/2016,7,10936,909,3829,1784,0,33
26/01/2016,8,11041,933,4299,2647,0,38
26/01/2016,9,11260,933,4337,2576,0,37
26/01/2016,10,11535,935,4247,2502,7,37
26/01/2016,11,11561,939,3897,2516,38,37
26/01/2016,12,11554,937,3886,2684,27,38
26/01/2016,13,11543,936,3846,2837,12,37
26/01/2016,14,11543,931,3728,2958,20,41
26/01/2016,15,11548,934,3773,2887,13,47
26/01/2016,16,11547,934,4198,2382,4,38
26/01/2016,17,11545,932,4395,2476,1,38
26/01/2016,18,11544,933,5031,2443,0,37
26/01/2016,19,11555,939,5042,2400,0,36
26/01/2016,20,11553,941,5117,2209,0,37
26/01/2016,21,11556,940,5333,2049,0,37
26/01/2016,22,11553,940,4448,2115,0,37
26/01/2016,23,11546,939,3833,1872,0,35
26/01/2016,24,11554,920,3693,1086,0,32
27/01/2016,1,11419,925,3469,1074,0,24
27/01/2016,2,11269,927,3392,1166,0,23
27/01/2016,3,11269,979,3380,988,0,21
27/01/2016,4,11267,1009,3208,1155,0,22
27/01/2016,5,11282,1095,3193,1065,0,21
27/01/2016,6,11283,1122,3421,1200,0,26
27/01/2016,7,11355,1174,4334,1132,0,33
27/01/2016,8,11576,1364,5365,963,0,45
27/01/2016,9,11577,1429,5834,601,4,45
27/01/2016,10,11577,1435,5707,459,47,43
27/01/2016,11,11580,1342,4819,574,86,38
27/01/2016,12,11579,1332,4417,735,118,36
27/01/2016,13,11578,1214,4458,812,170,37
27/01/2016,14,11580,1323,4473,1024,154,38
27/01/2016,15,11588,1190,4295,1172,117,64
27/01/2016,16,11431,1138,4798,1456,65,101
27/01/2016,17,11519,1136,4912,1768,17,187
27/01/2016,18,11586,1145,5387,1998,0,190
27/01/2016,19,11588,1157,5276,2370,0,115
27/01/2016,20,11590,1132,5092,2665,0,91
27/01/2016,21,11586,1131,4688,2960,0,53
27/01/2016,22,11572,1130,4107,2630,0,36
27/01/2016,23,11569,964,3790,2403,0,36
27/01/2016,24,11574,912,3547,1891,0,29
28/01/2016,1,11502,905,3340,1606,0,16
28/01/2016,2,11211,905,3253,1824,0,6
28/01/2016,3,10973,905,3199,1989,0,6
28/01/2016,4,10974,902,3146,2091,0,6
28/01/2016,5,10984,901,3152,2106,0,6
28/01/2016,6,11058,901,3248,2201,0,6
28/01/2016,7,11375,902,3599,2355,0,5
28/01/2016,8,11591,928,4320,2468,0,5
28/01/2016,9,11600,931,4516,2789,6,5
28/01/2016,10,11605,931,4608,3005,14,5
28/01/2016,11,11603,931,4302,2824,25,16
28/01/2016,12,11601,927,4171,2440,48,12
28/01/2016,13,11598,929,4128,2479,46,4
28/01/2016,14,11597,928,4352,2176,32,4
28/01/2016,15,11601,931,4392,2225,22,22
28/01/2016,16,11603,933,4528,2534,11,50
28/01/2016,17,11600,932,4722,2383,1,114
28/01/2016,18,11601,937,5451,2272,0,113
28/01/2016,19,11598,991,5730,2185,0,73
28/01/2016,20,11598,964,5622,2156,0,96
28/01/2016,21,11594,942,5341,2008,0,150
28/01/2016,22,11587,937,4458,1964,0,125
28/01/2016,23,11593,937,4039,1642,0,61
28/01/2016,24,11588,911,3685,1600,0,16
29/01/2016,1,11586,907,3421,1827,0,4
29/01/2016,2,11571,908,3460,1728,0,4
29/01/2016,3,11313,911,3451,1757,0,4
29/01/2016,4,11294,908,3337,1862,0,2
29/01/2016,5,11297,907,3363,2026,0,2
29/01/2016,6,11520,905,3427,1997,0,2
29/01/2016,7,11595,916,3927,2390,0,2
29/01/2016,8,11593,947,4621,2482,0,2
29/01/2016,9,11504,951,5068,2565,3,2
29/01/2016,10,11494,994,4831,2539,19,2
29/01/2016,11,11493,1013,4518,2486,63,2
29/01/2016,12,11492,971,4542,2294,96,2
29/01/2016,13,11496,1006,4568,2094,100,1
29/01/2016,14,11494,1040,4758,1801,100,1
29/01/2016,15,11566,1104,4759,1650,89,25
29/01/2016,16,11590,1244,4991,1412,58,60
29/01/2016,17,11594,1451,5645,1082,26,143
29/01/2016,18,11591,1900,5966,870,1,187
29/01/2016,19,11589,2222,6032,682,0,178
29/01/2016,20,11597,2180,5916,524,0,105
29/01/2016,21,11596,1903,5907,426,0,79
29/01/2016,22,11587,1856,5444,618,0,94
29/01/2016,23,11582,1285,4945,943,0,172
29/01/2016,24,11580,846,4231,1279,0,149
30/01/2016,1,11580,773,3819,1377,0,67
30/01/2016,2,11583,766,3420,1340,0,28
30/01/2016,3,11582,767,3341,1408,0,6
30/01/2016,4,11582,769,3195,1265,0,6
30/01/2016,5,11583,768,3226,755,0,6
30/01/2016,6,11509,765,3310,1295,0,5
30/01/2016,7,11345,717,3452,1909,0,6
30/01/2016,8,11355,708,3509,2590,0,6
30/01/2016,9,11555,696,3587,2535,8,7
30/01/2016,10,11594,695,3620,2714,53,6
30/01/2016,11,11593,694,3592,2703,78,6
30/01/2016,12,11598,689,3641,2666,92,6
30/01/2016,13,11599,690,3537,2667,116,6
30/01/2016,14,11555,686,3498,2608,145,6
30/01/2016,15,11595,686,3498,2559,70,6
30/01/2016,16,11596,686,3931,2116,39,5
30/01/2016,17,11598,680,4514,1940,15,5
30/01/2016,18,11594,640,4843,1958,1,5
30/01/2016,19,11592,715,5078,2129,0,5
30/01/2016,20,11590,753,4869,1883,0,6
30/01/2016,21,11595,756,4625,1939,0,6
30/01/2016,22,11591,755,4316,1375,0,6
30/01/2016,23,11577,734,3686,1228,0,6
30/01/2016,24,11354,700,3332,1339,0,6
31/01/2016,1,11347,700,3221,1321,0,6
31/01/2016,2,11340,700,3321,996,0,6
31/01/2016,3,11061,701,3304,970,0,6
31/01/2016,4,10803,703,3227,974,0,6
31/01/2016,5,10750,703,3258,1301,0,15
31/01/2016,6,10744,702,3273,1368,0,11
31/01/2016,7,10933,707,3449,1267,0,6
31/01/2016,8,11130,708,3684,1514,0,6
31/01/2016,9,11558,708,3700,1341,8,5
31/01/2016,10,11601,708,3796,1405,33,6
31/01/2016,11,11603,710,4021,1441,63,6
31/01/2016,12,11605,707,3778,1626,73,6
31/01/2016,13,11600,707,3825,1529,62,5
31/01/2016,14,11570,707,3887,1498,26,4
31/01/2016,15,11556,703,3912,1508,21,3
31/01/2016,16,11546,707,3938,1938,17,3
31/01/2016,17,11545,706,4307,2616,1,2
31/01/2016,18,11543,706,4746,2954,0,3
31/01/2016,19,11539,707,4669,2755,0,3
31/01/2016,20,11546,706,4744,2402,0,3
31/01/2016,21,11540,706,4434,2315,0,3
31/01/2016,22,11525,706,3948,2099,0,3
31/01/2016,23,11499,747,3623,1363,0,3
31/01/2016,24,11078,766,3275,1253,0,4
01/02/2016,1,10577,762,3291,1385,0,21
01/02/2016,2,10280,760,3322,1652,0,23
01/02/2016,3,9956,759,3390,1377,0,23
01/02/2016,4,9725,760,3298,2054,0,29
01/02/2016,5,9724,760,3393,1979,0,25
01/02/2016,6,9725,786,3638,1585,0,27
01/02/2016,7,10057,801,4571,1261,0,39
01/02/2016,8,10951,957,5160,1153,0,47
01/02/2016,9,11491,1001,4905,928,33,45
01/02/2016,10,11499,1028,4789,603,62,51
01/02/2016,11,11334,1075,4607,433,68,56
01/02/2016,12,10981,1136,4704,577,138,51
01/02/2016,13,10960,1183,4709,617,117,40
01/02/2016,14,10970,1235,4719,684,149,38
01/02/2016,15,11149,1368,4681,694,127,49
01/02/2016,16,11500,1561,4465,421,56,70
01/02/2016,17,11509,1734,4638,426,23,120
01/02/2016,18,11505,1732,5316,530,1,200
01/02/2016,19,11500,1824,5808,467,0,213
01/02/2016,20,11503,1734,5817,400,0,212
01/02/2016,21,11492,1733,5779,358,0,208
01/02/2016,22,11486,1555,5216,279,0,209
01/02/2016,23,11485,1348,4576,205,0,188
01/02/2016,24,10971,1326,4387,155,0,101
02/02/2016,1,10648,1020,4687,160,0,31
02/02/2016,2,10660,924,4678,146,0,16
02/02/2016,3,10659,923,4418,138,0,18
02/02/2016,4,10659,923,4511,108,0,21
02/02/2016,5,10849,923,4554,87,0,22
02/02/2016,6,11101,925,4391,155,0,25
02/02/2016,7,11546,928,5067,247,0,31
02/02/2016,8,11558,1015,5600,320,1,36
02/02/2016,9,11558,943,5366,478,28,41
02/02/2016,10,11557,940,5094,655,72,42
02/02/2016,11,11556,938,4674,603,97,57
02/02/2016,12,11504,938,4530,687,114,59
02/02/2016,13,11508,938,4066,1028,122,43
02/02/2016,14,11510,960,4065,1211,106,42
02/02/2016,15,11508,965,4031,1216,83,58
02/02/2016,16,11503,964,4095,1332,27,107
02/02/2016,17,11498,965,4160,1814,9,202
02/02/2016,18,11502,968,4731,2218,0,221
02/02/2016,19,11500,969,4810,2181,0,198
02/02/2016,20,11500,972,4742,2350,0,122
02/02/2016,21,11491,945,4491,2336,0,106
02/02/2016,22,11476,937,4032,2206,0,143
02/02/2016,23,11468,940,3967,1847,0,85
02/02/2016,24,11470,919,3958,1642,0,36
03/02/2016,1,11471,917,3568,1907,0,18
03/02/2016,2,11480,915,3366,1521,0,18
03/02/2016,3,11182,912,3352,1447,0,17
03/02/2016,4,10878,909,3300,1466,0,19
03/02/2016,5,10883,904,3235,1498,0,20
03/02/2016,6,10905,918,3473,1743,0,22
03/02/2016,7,11271,933,3747,1623,0,28
03/02/2016,8,11296,960,4341,1884,0,36
03/02/2016,9,11305,974,4603,1790,2,36
03/02/2016,10,11304,1004,4323,2146,10,35
03/02/2016,11,11310,1118,4273,2358,14,35
03/02/2016,12,11528,1112,4252,1951,34,35
03/02/2016,13,11604,1110,4221,1798,45,35
03/02/2016,14,11607,1106,4103,1774,28,34
03/02/2016,15,11603,1105,4127,1462,19,34
03/02/2016,16,11582,1106,4236,1247,26,34
03/02/2016,17,11597,1108,4236,1758,19,34
03/02/2016,18,11598,1112,4580,2130,2,34
03/02/2016,19,11588,1112,4596,2522,0,34
03/02/2016,20,11588,1112,4549,2541,0,34
03/02/2016,21,11587,956,4333,2666,0,34
03/02/2016,22,11573,930,3902,2510,0,34
03/02/2016,23,11576,933,3561,2116,0,34
03/02/2016,24,11513,916,3440,1767,0,24
04/02/2016,1,10981,913,3369,1068,0,16
04/02/2016,2,10650,913,3429,1267,0,16
04/02/2016,3,10466,913,3365,1239,0,16
04/02/2016,4,10293,911,3356,1547,0,17
04/02/2016,5,10289,912,3297,1004,0,24
04/02/2016,6,10452,909,3609,1684,0,26
04/02/2016,7,10856,859,4395,1339,0,28
04/02/2016,8,11340,881,4985,1124,0,33
04/02/2016,9,11576,883,5174,894,8,33
04/02/2016,10,11579,883,5575,675,70,33
04/02/2016,11,11576,920,5098,577,95,33
04/02/2016,12,11576,927,4872,534,126,33
04/02/2016,13,11579,969,4652,426,141,33
04/02/2016,14,11574,1038,4714,339,114,33
04/02/2016,15,11574,1081,4616,341,82,33
04/02/2016,16,11571,1091,4845,379,45,49
04/02/2016,17,11569,1129,5277,352,20,80
04/02/2016,18,11567,1269,5899,328,0,172
04/02/2016,19,11570,1315,6023,334,0,222
04/02/2016,20,11574,1349,5771,405,0,228
04/02/2016,21,11571,1344,5805,366,0,216
04/02/2016,22,11571,1173,5430,451,0,186
04/02/2016,23,11555,1129,4654,492,0,100
04/02/2016,24,11547,950,4313,529,0,30
05/02/2016,1,11555,924,4099,505,0,18
05/02/2016,2,11559,923,3728,613,0,24
05/02/2016,3,11558,924,3609,802,0,24
05/02/2016,4,11559,923,3515,623,0,22
05/02/2016,5,11574,925,3525,618,0,22
05/02/2016,6,11575,923,3967,503,0,24
05/02/2016,7,11580,927,5008,398,0,29
05/02/2016,8,11578,970,5590,425,3,34
05/02/2016,9,11576,961,5305,330,37,33
05/02/2016,10,11576,940,5368,224,87,33
05/02/2016,11,11578,935,4913,272,139,33
05/02/2016,12,11578,919,4927,547,168,46
05/02/2016,13,11574,933,4668,424,110,74
05/02/2016,14,11576,935,4661,809,124,131
05/02/2016,15,11583,944,4759,844,116,210
05/02/2016,16,11580,1026,4952,732,68,205
05/02/2016,17,11583,1292,5107,645,29,212
05/02/2016,18,11581,1526,5689,705,2,218
05/02/2016,19,11590,1517,5652,830,0,203
05/02/2016,20,11593,1518,5588,872,0,198
05/02/2016,21,11587,1518,5307,912,0,214
05/02/2016,22,11579,1516,4701,859,0,181
05/02/2016,23,11569,1344,4440,659,0,106
05/02/2016,24,11578,985,4057,740,0,39
06/02/2016,1,11575,919,3584,578,0,11
06/02/2016,2,11226,918,3622,563,0,0
06/02/2016,3,10871,919,3632,875,0,0
06/02/2016,4,10742,920,3586,809,0,0
06/02/2016,5,10740,916,3557,870,0,0
06/02/2016,6,10740,920,3634,933,0,0
06/02/2016,7,10897,919,3833,823,0,0
06/02/2016,8,11045,917,4229,1007,0,0
06/02/2016,9,11226,919,4659,1107,4,0
06/02/2016,10,11349,906,4685,1202,12,0
06/02/2016,11,11476,866,4465,1341,52,0
06/02/2016,12,11594,872,4223,1247,88,0
06/02/2016,13,11588,875,4108,1275,108,0
06/02/2016,14,11587,879,3773,958,88,0
06/02/2016,15,11591,911,3823,796,36,0
06/02/2016,16,11591,914,3903,825,95,0
06/02/2016,17,11588,915,4145,1185,40,0
06/02/2016,18,11588,920,4489,1873,3,0
06/02/2016,19,11590,923,4928,1978,0,0
06/02/2016,20,11589,921,4765,1737,0,3
06/02/2016,21,11581,923,4587,1461,0,4
06/02/2016,22,11563,925,4049,1271,0,4
06/02/2016,23,11558,924,3480,1176,0,3
06/02/2016,24,11503,924,3380,780,0,3
07/02/2016,1,11165,926,3382,627,0,3
07/02/2016,2,10661,923,3436,668,0,3
07/02/2016,3,10418,923,3433,1035,0,3
07/02/2016,4,10401,924,3357,1025,0,3
07/02/2016,5,10417,926,3277,1017,0,3
07/02/2016,6,10420,926,3316,1052,0,3
07/02/2016,7,10589,927,3522,1050,0,3
07/02/2016,8,11002,926,3611,738,3,2
07/02/2016,9,11017,927,3694,916,55,3
07/02/2016,10,11016,928,3874,934,130,3
07/02/2016,11,11004,928,3985,1172,168,3
07/02/2016,12,11242,924,4028,1069,151,2
07/02/2016,13,11329,919,3886,1466,132,3
07/02/2016,14,11305,922,3826,1427,102,3
07/02/2016,15,11555,920,3840,1407,54,3
07/02/2016,16,11577,920,3868,1718,61,3
07/02/2016,17,11575,918,4329,1930,11,2
07/02/2016,18,11574,919,4817,2069,3,2
07/02/2016,19,11575,919,4791,2434,0,2
07/02/2016,20,11573,917,4737,1888,0,3
07/02/2016,21,11566,917,4764,1481,0,3
07/02/2016,22,11573,919,4232,1457,0,3
07/02/2016,23,10807,921,3962,1838,0,3
07/02/2016,24,10739,919,3594,1433,0,3
08/02/2016,1,10736,950,3400,1142,0,3
08/02/2016,2,10740,964,3439,1109,0,14
08/02/2016,3,10736,995,3372,758,0,20
08/02/2016,4,10631,1021,3301,574,0,22
08/02/2016,5,10494,1054,3329,788,0,20
08/02/2016,6,10493,1125,3543,782,0,24
08/02/2016,7,10672,1236,4528,568,0,31
08/02/2016,8,10727,1358,5544,446,0,41
08/02/2016,9,10722,1366,5474,394,13,58
08/02/2016,10,10722,1379,5228,403,42,60
08/02/2016,11,10723,1465,5228,414,72,62
08/02/2016,12,10723,1542,5252,346,75,62
08/02/2016,13,10721,1754,5428,305,77,76
08/02/2016,14,10722,1870,5302,285,51,71
08/02/2016,15,10728,1920,5338,346,39,61
08/02/2016,16,10736,2192,5538,400,21,62
08/02/2016,17,10733,2325,5433,440,5,62
08/02/2016,18,10722,2445,5895,474,0,49
08/02/2016,19,10721,2410,6065,523,0,45
08/02/2016,20,10722,2199,6012,647,0,47
08/02/2016,21,10712,1595,5843,727,0,42
08/02/2016,22,10707,1343,5544,764,0,36
08/02/2016,23,10695,1028,4940,822,0,35
08/02/2016,24,10694,944,4481,857,0,27
09/02/2016,1,10691,920,4356,831,0,23
09/02/2016,2,10692,927,3936,884,0,20
09/02/2016,3,10700,928,3649,875,0,20
09/02/2016,4,10701,944,3574,954,0,22
09/02/2016,5,10706,943,3636,989,0,28
09/02/2016,6,10704,989,4020,1051,0,42
09/02/2016,7,10723,1296,4716,1019,0,50
09/02/2016,8,10730,1324,5595,1188,0,54
09/02/2016,9,10720,1334,5536,1267,7,47
09/02/2016,10,10730,1335,5651,1377,13,50
09/02/2016,11,10726,1258,5675,1425,15,59
09/02/2016,12,10726,1173,5066,1547,17,71
09/02/2016,13,10730,1160,5007,1584,16,78
09/02/2016,14,10725,1193,5225,1511,16,77
09/02/2016,15,10727,1253,5231,1484,16,58
09/02/2016,16,10726,1298,5052,1629,12,75
09/02/2016,17,10722,1349,4997,1795,5,76
09/02/2016,18,10720,1348,4959,2011,0,60
09/02/2016,19,10723,1347,5457,2210,0,52
09/02/2016,20,10718,1351,5417,2284,0,49
09/02/2016,21,10705,1229,5301,2245,0,50
09/02/2016,22,10698,1088,4873,2239,0,42
09/02/2016,23,10702,1025,4314,2170,0,41
09/02/2016,24,10707,918,3977,2031,0,30
10/02/2016,1,10702,919,3589,1648,0,24
10/02/2016,2,10705,913,3542,1117,0,22
10/02/2016,3,10702,966,3519,1283,0,23
10/02/2016,4,10700,1003,3466,1349,0,24
10/02/2016,5,10698,1068,3441,1651,0,25
10/02/2016,6,10698,1085,3595,1523,0,27
10/02/2016,7,10704,1117,4463,1609,0,31
10/02/2016,8,10704,1106,5326,1645,1,33
10/02/2016,9,10705,1100,4987,1780,9,34
10/02/2016,10,10700,1123,5100,1956,23,43
10/02/2016,11,10698,1213,4767,2053,42,62
10/02/2016,12,10695,1350,4761,2062,55,88
10/02/2016,13,10697,1617,4588,2174,55,42
10/02/2016,14,10696,1728,4398,2155,44,58
10/02/2016,15,10710,1619,4482,2002,29,50
10/02/2016,16,10715,1736,4678,2049,23,53
10/02/2016,17,10872,2030,4913,1864,20,45
10/02/2016,18,10909,2068,5304,1756,2,42
10/02/2016,19,10908,2215,5451,1895,0,41
10/02/2016,20,10911,2177,5121,2041,0,36
10/02/2016,21,10907,2133,4924,2208,0,34
10/02/2016,22,10932,1626,4386,2346,0,34
10/02/2016,23,11098,890,4169,2390,0,33
10/02/2016,24,11303,817,3755,2209,0,25
11/02/2016,1,11341,819,3535,2178,0,22
11/02/2016,2,11344,824,3564,2115,0,21
11/02/2016,3,11344,826,3603,2192,0,21
11/02/2016,4,11344,896,3514,2178,0,22
11/02/2016,5,11359,970,3460,1714,0,22
11/02/2016,6,11358,998,3782,2039,0,28
11/02/2016,7,11364,1094,4763,1817,0,33
11/02/2016,8,11374,1176,5420,1905,3,34
11/02/2016,9,11378,1217,5688,1850,36,35
11/02/2016,10,11378,1235,5539,1777,79,35
11/02/2016,11,11431,1308,5266,1648,104,37
11/02/2016,12,11486,1505,4957,1723,105,61
11/02/2016,13,11483,1814,4776,1476,106,63
11/02/2016,14,11485,1911,4468,1690,98,64
11/02/2016,15,11484,1483,4598,1714,94,68
11/02/2016,16,11498,1457,4709,1691,77,45
11/02/2016,17,11507,1571,4995,1458,45,88
11/02/2016,18,11501,2551,5545,1146,4,93
11/02/2016,19,11496,2997,5649,971,0,109
11/02/2016,20,11491,3045,5746,808,0,102
11/02/2016,21,11486,2839,5562,805,0,113
11/02/2016,22,11483,2343,5263,1245,0,187
11/02/2016,23,11495,1385,4784,1558,0,153
11/02/2016,24,11504,1212,3969,1935,0,81
12/02/2016,1,11509,891,3815,2235,0,37
12/02/2016,2,11515,952,3661,1977,0,23
12/02/2016,3,11519,1091,3643,1696,0,22
12/02/2016,4,11516,1227,3570,1473,0,22
12/02/2016,5,11518,1292,3560,1559,0,23
12/02/2016,6,11516,1274,3856,1877,0,27
12/02/2016,7,11516,1295,4820,2156,0,32
12/02/2016,8,11518,1467,5490,2308,2,36
12/02/2016,9,11515,1485,5557,2472,15,35
12/02/2016,10,11519,1478,4705,2448,40,36
12/02/2016,11,11500,1518,4475,2606,55,36
12/02/2016,12,11516,1414,4394,2557,66,40
12/02/2016,13,11525,1037,4321,2959,44,63
12/02/2016,14,11520,981,4189,2977,53,92
12/02/2016,15,11517,1018,4242,2863,24,90
12/02/2016,16,11520,1032,4397,2738,19,96
12/02/2016,17,11521,1054,4623,2762,15,95
12/02/2016,18,11514,1095,5089,2663,4,95
12/02/2016,19,11518,1097,5110,2811,0,51
12/02/2016,20,11512,1069,5084,2906,0,37
12/02/2016,21,11513,1074,5069,2979,0,36
12/02/2016,22,11511,1076,4434,2851,0,36
12/02/2016,23,11512,1092,4017,2468,0,36
12/02/2016,24,11504,957,3930,2292,0,30
13/02/2016,1,11495,914,4022,1850,0,23
13/02/2016,2,11494,916,3778,1965,0,3
13/02/2016,3,11502,919,4308,1380,0,3
13/02/2016,4,11509,917,4254,1655,0,3
13/02/2016,5,11507,910,4250,1722,0,3
13/02/2016,6,11508,914,4299,1904,0,3
13/02/2016,7,11518,904,4314,1927,0,2
13/02/2016,8,11520,909,4821,2093,3,8
13/02/2016,9,11503,1158,5185,1881,39,30
13/02/2016,10,11528,1245,5184,1540,84,59
13/02/2016,11,11522,1111,5091,1498,113,61
13/02/2016,12,11524,1221,4994,1692,118,56
13/02/2016,13,11518,1484,4989,1523,119,52
13/02/2016,14,11524,1736,4844,1630,118,49
13/02/2016,15,11518,1729,4889,1484,114,49
13/02/2016,16,11523,1829,5019,1498,94,47
13/02/2016,17,11522,2084,5317,1947,49,71
13/02/2016,18,11523,2618,5926,1979,6,132
13/02/2016,19,11525,3158,6101,1708,0,75
13/02/2016,20,11536,3537,6186,1459,0,13
13/02/2016,21,11538,3205,5993,1224,0,39
13/02/2016,22,11537,2515,5748,1033,0,74
13/02/2016,23,11527,1766,5565,853,0,101
13/02/2016,24,11513,1596,5533,638,0,12
14/02/2016,1,11527,1584,5057,534,0,0
14/02/2016,2,11537,1643,5114,497,0,6
14/02/2016,3,11531,1528,4921,442,0,8
14/02/2016,4,11532,1717,4786,399,0,13
14/02/2016,5,11544,2152,4714,464,0,3
14/02/2016,6,11548,2453,4779,411,0,3
14/02/2016,7,11545,2767,4891,428,0,7
14/02/2016,8,11545,3164,5141,477,5,24
14/02/2016,9,11541,3005,5238,485,47,59
14/02/2016,10,11527,2884,5042,439,96,63
14/02/2016,11,11541,2749,5191,405,122,91
14/02/2016,12,11541,2635,4643,419,132,67
14/02/2016,13,11542,2188,4715,437,141,62
14/02/2016,14,11502,2199,4192,497,132,66
14/02/2016,15,11537,2356,3955,451,131,24
14/02/2016,16,11539,2391,4233,674,111,7
14/02/2016,17,11540,2560,4934,676,55,6
14/02/2016,18,11560,3427,5696,801,4,6
14/02/2016,19,11557,3771,5791,1167,0,7
14/02/2016,20,11555,3481,5496,1503,0,42
14/02/2016,21,11557,3441,4814,1562,0,55
14/02/2016,22,11556,2722,4450,2025,0,55
14/02/2016,23,11555,2012,4213,1954,0,55
14/02/2016,24,11557,1048,4133,2099,0,55
15/02/2016,1,11550,931,3942,1769,0,35
15/02/2016,2,11561,933,3710,1670,0,6
15/02/2016,3,11552,930,3730,1743,0,6
15/02/2016,4,11544,939,3622,1590,0,6
15/02/2016,5,11542,949,3615,1708,0,6
15/02/2016,6,11540,998,3922,1893,0,6
15/02/2016,7,11534,1163,4562,1870,0,6
15/02/2016,8,11552,1482,4872,1796,3,6
15/02/2016,9,11560,1384,4658,1840,20,6
15/02/2016,10,11558,1272,4251,1772,32,6
15/02/2016,11,11570,1341,3985,1832,36,6
15/02/2016,12,11565,1239,4369,1638,35,6
15/02/2016,13,11556,1331,4817,1417,25,6
15/02/2016,14,11553,1635,4801,1270,16,6
15/02/2016,15,11558,1999,4796,1045,10,6
15/02/2016,16,11564,2214,5050,992,8,6
15/02/2016,17,11567,2599,5527,911,3,6
15/02/2016,18,11568,2663,5524,808,0,6
15/02/2016,19,11582,2821,5542,640,0,6
15/02/2016,20,11588,2437,5410,568,0,6
15/02/2016,21,11591,2213,5409,550,0,5
15/02/2016,22,11584,2040,5163,444,0,6
15/02/2016,23,11585,1571,4819,336,0,6
15/02/2016,24,11590,1134,4853,257,0,5
16/02/2016,1,11584,1063,4342,194,0,6
16/02/2016,2,11595,1069,3909,135,0,6
16/02/2016,3,11410,1265,3960,96,0,16
16/02/2016,4,11277,1622,3765,77,0,19
16/02/2016,5,11048,1894,3667,129,0,22
16/02/2016,6,11053,1884,4155,218,0,29
16/02/2016,7,11332,1883,5016,298,0,33
16/02/2016,8,11611,1939,5456,386,0,37
16/02/2016,9,11261,2103,5548,355,0,44
16/02/2016,10,10820,2485,5979,339,0,43
16/02/2016,11,10825,2270,5557,391,0,50
16/02/2016,12,10827,2202,5397,373,0,48
16/02/2016,13,10821,1989,5475,302,0,50
16/02/2016,14,10827,2237,5287,333,0,45
16/02/2016,15,10825,2537,5388,352,0,38
16/02/2016,16,10831,2593,5492,467,0,38
16/02/2016,17,10827,2609,5412,710,0,37
16/02/2016,18,10822,2867,5688,683,0,37
16/02/2016,19,10825,3024,5910,730,0,37
16/02/2016,20,10828,3001,5792,702,0,38
16/02/2016,21,10818,2844,5714,558,0,38
16/02/2016,22,10818,2615,5232,501,0,38
16/02/2016,23,10822,1418,5008,469,0,38
16/02/2016,24,10821,1101,4618,506,0,30
17/02/2016,1,10822,851,4183,628,0,25
17/02/2016,2,10823,812,4404,594,0,23
17/02/2016,3,10826,820,4477,546,0,23
17/02/2016,4,10834,820,4517,470,0,24
17/02/2016,5,10829,821,4558,506,0,26
17/02/2016,6,10831,866,4625,680,0,33
17/02/2016,7,10824,986,4976,788,0,48
17/02/2016,8,10820,990,5154,952,0,88
17/02/2016,9,10814,977,5055,1128,0,121
17/02/2016,10,10807,991,5348,1253,0,128
17/02/2016,11,10809,1282,5340,1319,10,132
17/02/2016,12,10815,1488,4908,1527,21,127
17/02/2016,13,10818,1571,4738,1479,26,126
17/02/2016,14,10694,1723,4726,1448,29,115
17/02/2016,15,10801,1761,4668,1455,42,106
17/02/2016,16,10812,2070,4785,1259,45,114
17/02/2016,17,10811,2386,4952,1228,35,112
17/02/2016,18,10800,2779,5439,1312,5,113
