date,hour,OntDemand
30/08/2016,14,20301
30/08/2016,15,20746
30/08/2016,16,21276
30/08/2016,17,21373
30/08/2016,18,21075
30/08/2016,19,20710
30/08/2016,20,20953
30/08/2016,21,20261
30/08/2016,22,18746
30/08/2016,23,17134
30/08/2016,24,15887
31/08/2016,1,15110
31/08/2016,2,14547
31/08/2016,3,14217
31/08/2016,4,14156
31/08/2016,5,14548
31/08/2016,6,15622
31/08/2016,7,17046
31/08/2016,8,17890
31/08/2016,9,18430
31/08/2016,10,18916
31/08/2016,11,19482
31/08/2016,12,19892
31/08/2016,13,20101
31/08/2016,14,20344
31/08/2016,15,20350
31/08/2016,16,20298
31/08/2016,17,20218
31/08/2016,18,20014
31/08/2016,19,19402
31/08/2016,20,19286
31/08/2016,21,18558
31/08/2016,22,17070
31/08/2016,23,15579
31/08/2016,24,14366
01/09/2016,1,13637
01/09/2016,2,13117
01/09/2016,3,12810
01/09/2016,4,12715
01/09/2016,5,13085
01/09/2016,6,14256
01/09/2016,7,14994
01/09/2016,8,15500
01/09/2016,9,16148
01/09/2016,10,16549
01/09/2016,11,16864
01/09/2016,12,16966
01/09/2016,13,17022
01/09/2016,14,16962
01/09/2016,15,17036
01/09/2016,16,17175
01/09/2016,17,17258
01/09/2016,18,17154
01/09/2016,19,17338
01/09/2016,20,17413
01/09/2016,21,17003
01/09/2016,22,15859
01/09/2016,23,14497
01/09/2016,24,13422
02/09/2016,1,12769
02/09/2016,2,12448
02/09/2016,3,12184
02/09/2016,4,12137
02/09/2016,5,12534
02/09/2016,6,13546
02/09/2016,7,14156
02/09/2016,8,15059
02/09/2016,9,15257
02/09/2016,10,15398
02/09/2016,11,15642
02/09/2016,12,15753
02/09/2016,13,15845
02/09/2016,14,15868
02/09/2016,15,15896
02/09/2016,16,16261
02/09/2016,17,16755
02/09/2016,18,16697
02/09/2016,19,16781
02/09/2016,20,16621
02/09/2016,21,16197
02/09/2016,22,15119
02/09/2016,23,13816
02/09/2016,24,12825
03/09/2016,1,12208
03/09/2016,2,11782
03/09/2016,3,11501
03/09/2016,4,11429
03/09/2016,5,11493
03/09/2016,6,11795
03/09/2016,7,12144
03/09/2016,8,12737
03/09/2016,9,13219
03/09/2016,10,13517
03/09/2016,11,13724
03/09/2016,12,13868
03/09/2016,13,13938
03/09/2016,14,13991
03/09/2016,15,14221
03/09/2016,16,14685
03/09/2016,17,15256
03/09/2016,18,15781
03/09/2016,19,15600
03/09/2016,20,15561
03/09/2016,21,15124
03/09/2016,22,14264
03/09/2016,23,13280
03/09/2016,24,12377
04/09/2016,1,11773
04/09/2016,2,11379
04/09/2016,3,11211
04/09/2016,4,11149
04/09/2016,5,11138
04/09/2016,6,11353
04/09/2016,7,11560
04/09/2016,8,12170
04/09/2016,9,12680
04/09/2016,10,13121
04/09/2016,11,13491
04/09/2016,12,13767
04/09/2016,13,13999
04/09/2016,14,14183
04/09/2016,15,14520
04/09/2016,16,15094
04/09/2016,17,15686
04/09/2016,18,16037
04/09/2016,19,16083
04/09/2016,20,15977
04/09/2016,21,15493
04/09/2016,22,14546
04/09/2016,23,13622
04/09/2016,24,12753
05/09/2016,1,12037
05/09/2016,2,11573
05/09/2016,3,11373
05/09/2016,4,11353
05/09/2016,5,11466
05/09/2016,6,11736
05/09/2016,7,11929
05/09/2016,8,12551
05/09/2016,9,13242
05/09/2016,10,13968
05/09/2016,11,14633
05/09/2016,12,15141
05/09/2016,13,15442
05/09/2016,14,15796
05/09/2016,15,16318
05/09/2016,16,17119
05/09/2016,17,18001
05/09/2016,18,18528
05/09/2016,19,18314
05/09/2016,20,18497
05/09/2016,21,17693
05/09/2016,22,16522
05/09/2016,23,15147
05/09/2016,24,14054
06/09/2016,1,13266
06/09/2016,2,12833
06/09/2016,3,12642
06/09/2016,4,12689
06/09/2016,5,13189
06/09/2016,6,14736
06/09/2016,7,16247
06/09/2016,8,17004
06/09/2016,9,17869
06/09/2016,10,18782
06/09/2016,11,19470
06/09/2016,12,20250
06/09/2016,13,20805
06/09/2016,14,21201
06/09/2016,15,21698
06/09/2016,16,22011
06/09/2016,17,22150
06/09/2016,18,22065
06/09/2016,19,21935
06/09/2016,20,21889
06/09/2016,21,21200
06/09/2016,22,19703
06/09/2016,23,18043
06/09/2016,24,16654
07/09/2016,1,15709
07/09/2016,2,15054
07/09/2016,3,14857
07/09/2016,4,14800
07/09/2016,5,15106
07/09/2016,6,16422
07/09/2016,7,17991
07/09/2016,8,18816
07/09/2016,9,19716
07/09/2016,10,20390
07/09/2016,11,20999
07/09/2016,12,21801
07/09/2016,13,22279
07/09/2016,14,22106
07/09/2016,15,22340
07/09/2016,16,22781
07/09/2016,17,23213
07/09/2016,18,22938
07/09/2016,19,22914
07/09/2016,20,22789
07/09/2016,21,21880
07/09/2016,22,20497
07/09/2016,23,18673
07/09/2016,24,17337
08/09/2016,1,16639
08/09/2016,2,15949
08/09/2016,3,15549
08/09/2016,4,15374
08/09/2016,5,15851
08/09/2016,6,17174
08/09/2016,7,18825
08/09/2016,8,19582
08/09/2016,9,19872
08/09/2016,10,20520
08/09/2016,11,20583
08/09/2016,12,20760
08/09/2016,13,21004
08/09/2016,14,20899
08/09/2016,15,21306
08/09/2016,16,21621
08/09/2016,17,21817
08/09/2016,18,21963
08/09/2016,19,21952
08/09/2016,20,21788
08/09/2016,21,20940
08/09/2016,22,19397
08/09/2016,23,17615
08/09/2016,24,16266
09/09/2016,1,15421
09/09/2016,2,14798
09/09/2016,3,14451
09/09/2016,4,14451
09/09/2016,5,14827
09/09/2016,6,15962
09/09/2016,7,17297
09/09/2016,8,18093
09/09/2016,9,18616
09/09/2016,10,18879
09/09/2016,11,19277
09/09/2016,12,19546
09/09/2016,13,19938
09/09/2016,14,20192
09/09/2016,15,20450
09/09/2016,16,20938
09/09/2016,17,20947
09/09/2016,18,20525
09/09/2016,19,20227
09/09/2016,20,20170
09/09/2016,21,19375
09/09/2016,22,17958
09/09/2016,23,16322
09/09/2016,24,14807
10/09/2016,1,14134
10/09/2016,2,13585
10/09/2016,3,13237
10/09/2016,4,13014
10/09/2016,5,13026
10/09/2016,6,13571
10/09/2016,7,14042
10/09/2016,8,14983
10/09/2016,9,15916
10/09/2016,10,16557
10/09/2016,11,17076
10/09/2016,12,17411
10/09/2016,13,17699
10/09/2016,14,18022
10/09/2016,15,18371
10/09/2016,16,18733
10/09/2016,17,18828
10/09/2016,18,18709
10/09/2016,19,18496
10/09/2016,20,18450
10/09/2016,21,17665
10/09/2016,22,16501
10/09/2016,23,15163
10/09/2016,24,13948
11/09/2016,1,13221
11/09/2016,2,12628
11/09/2016,3,12199
11/09/2016,4,11950
11/09/2016,5,11962
11/09/2016,6,12174
11/09/2016,7,12385
11/09/2016,8,13101
11/09/2016,9,13609
11/09/2016,10,13952
11/09/2016,11,14216
11/09/2016,12,14299
11/09/2016,13,14377
11/09/2016,14,14432
11/09/2016,15,14594
11/09/2016,16,15124
11/09/2016,17,15851
11/09/2016,18,16109
11/09/2016,19,16237
11/09/2016,20,16463
11/09/2016,21,15804
11/09/2016,22,14758
11/09/2016,23,13807
11/09/2016,24,12942
12/09/2016,1,12441
12/09/2016,2,12091
12/09/2016,3,11918
12/09/2016,4,12007
12/09/2016,5,12501
12/09/2016,6,13729
12/09/2016,7,14625
12/09/2016,8,14919
12/09/2016,9,15010
12/09/2016,10,15452
12/09/2016,11,15657
12/09/2016,12,15838
12/09/2016,13,16090
12/09/2016,14,16229
12/09/2016,15,16311
12/09/2016,16,17003
12/09/2016,17,17727
12/09/2016,18,17750
12/09/2016,19,18012
12/09/2016,20,17913
12/09/2016,21,17044
12/09/2016,22,15635
12/09/2016,23,14376
12/09/2016,24,13294
13/09/2016,1,12669
13/09/2016,2,12358
13/09/2016,3,12136
13/09/2016,4,12098
13/09/2016,5,12570
13/09/2016,6,13850
13/09/2016,7,15093
13/09/2016,8,15473
13/09/2016,9,15753
13/09/2016,10,16136
13/09/2016,11,16456
13/09/2016,12,16682
13/09/2016,13,16987
13/09/2016,14,17320
13/09/2016,15,17743
13/09/2016,16,18298
13/09/2016,17,18841
13/09/2016,18,18797
13/09/2016,19,18887
13/09/2016,20,19053
13/09/2016,21,18221
13/09/2016,22,16885
13/09/2016,23,15392
13/09/2016,24,14227
14/09/2016,1,13672
14/09/2016,2,13309
14/09/2016,3,13066
14/09/2016,4,13032
14/09/2016,5,13404
14/09/2016,6,14647
14/09/2016,7,15951
14/09/2016,8,16229
14/09/2016,9,16350
14/09/2016,10,16467
14/09/2016,11,16356
14/09/2016,12,16137
14/09/2016,13,16115
14/09/2016,14,16179
14/09/2016,15,16324
14/09/2016,16,16720
14/09/2016,17,17082
14/09/2016,18,17106
14/09/2016,19,17358
14/09/2016,20,17439
14/09/2016,21,16449
14/09/2016,22,15149
14/09/2016,23,13874
14/09/2016,24,12692
15/09/2016,1,12278
15/09/2016,2,12004
15/09/2016,3,11812
15/09/2016,4,11842
15/09/2016,5,12336
15/09/2016,6,13569
15/09/2016,7,14792
15/09/2016,8,15018
15/09/2016,9,14975
15/09/2016,10,15048
15/09/2016,11,15155
15/09/2016,12,15294
15/09/2016,13,15456
15/09/2016,14,15513
15/09/2016,15,15721
15/09/2016,16,16087
15/09/2016,17,16517
15/09/2016,18,16615
15/09/2016,19,16814
15/09/2016,20,17195
15/09/2016,21,16331
15/09/2016,22,15288
15/09/2016,23,13765
15/09/2016,24,12879
16/09/2016,1,12358
16/09/2016,2,12080
16/09/2016,3,11887
16/09/2016,4,11969
16/09/2016,5,12371
16/09/2016,6,13643
16/09/2016,7,14705
16/09/2016,8,15051
16/09/2016,9,15121
16/09/2016,10,15195
16/09/2016,11,15311
16/09/2016,12,15413
16/09/2016,13,15576
16/09/2016,14,15599
16/09/2016,15,15753
16/09/2016,16,16139
16/09/2016,17,16637
16/09/2016,18,16743
16/09/2016,19,16936
16/09/2016,20,17078
16/09/2016,21,16317
16/09/2016,22,15343
16/09/2016,23,14121
16/09/2016,24,13072
17/09/2016,1,12514
17/09/2016,2,12173
17/09/2016,3,11957
17/09/2016,4,11839
17/09/2016,5,11982
17/09/2016,6,12470
17/09/2016,7,13200
17/09/2016,8,14050
17/09/2016,9,14844
17/09/2016,10,15512
17/09/2016,11,15952
17/09/2016,12,16229
17/09/2016,13,16113
17/09/2016,14,16232
17/09/2016,15,16086
17/09/2016,16,16163
17/09/2016,17,16367
17/09/2016,18,16290
17/09/2016,19,16344
17/09/2016,20,16311
17/09/2016,21,15749
17/09/2016,22,14932
17/09/2016,23,13880
17/09/2016,24,12978
18/09/2016,1,12476
18/09/2016,2,12144
18/09/2016,3,11904
18/09/2016,4,11811
18/09/2016,5,11855
18/09/2016,6,12170
18/09/2016,7,12548
18/09/2016,8,13302
18/09/2016,9,13982
18/09/2016,10,14455
18/09/2016,11,14920
18/09/2016,12,15387
18/09/2016,13,15643
18/09/2016,14,15892
18/09/2016,15,16107
18/09/2016,16,16667
18/09/2016,17,17237
18/09/2016,18,17395
18/09/2016,19,17517
18/09/2016,20,17614
18/09/2016,21,16875
18/09/2016,22,15756
18/09/2016,23,14518
18/09/2016,24,13534
19/09/2016,1,12968
19/09/2016,2,12644
19/09/2016,3,12472
19/09/2016,4,12534
19/09/2016,5,13007
19/09/2016,6,14321
19/09/2016,7,15714
19/09/2016,8,16130
19/09/2016,9,16353
19/09/2016,10,16870
19/09/2016,11,17127
19/09/2016,12,17430
19/09/2016,13,17828
19/09/2016,14,18113
19/09/2016,15,18476
19/09/2016,16,18986
19/09/2016,17,19524
19/09/2016,18,19841
19/09/2016,19,19618
19/09/2016,20,19541
19/09/2016,21,18536
19/09/2016,22,17095
19/09/2016,23,15501
19/09/2016,24,14346
20/09/2016,1,13623
20/09/2016,2,13184
20/09/2016,3,12914
20/09/2016,4,12905
20/09/2016,5,13451
20/09/2016,6,14903
20/09/2016,7,16388
20/09/2016,8,16765
20/09/2016,9,17029
20/09/2016,10,17455
20/09/2016,11,17662
20/09/2016,12,17947
20/09/2016,13,18296
20/09/2016,14,18577
20/09/2016,15,18680
20/09/2016,16,19141
20/09/2016,17,19485
20/09/2016,18,19339
20/09/2016,19,19303
20/09/2016,20,19016
20/09/2016,21,17951
20/09/2016,22,16523
20/09/2016,23,14870
20/09/2016,24,13763
21/09/2016,1,13131
21/09/2016,2,12722
21/09/2016,3,12483
21/09/2016,4,12458
21/09/2016,5,12891
21/09/2016,6,14027
21/09/2016,7,15377
21/09/2016,8,15600
21/09/2016,9,15801
21/09/2016,10,16288
21/09/2016,11,16541
21/09/2016,12,15299
21/09/2016,13,17241
21/09/2016,14,17435
21/09/2016,15,17599
21/09/2016,16,18177
21/09/2016,17,18543
21/09/2016,18,18435
21/09/2016,19,18717
21/09/2016,20,18787
21/09/2016,21,17728
21/09/2016,22,16175
21/09/2016,23,14922
21/09/2016,24,13828
22/09/2016,1,13125
22/09/2016,2,12715
22/09/2016,3,12491
22/09/2016,4,12473
22/09/2016,5,12977
22/09/2016,6,14282
22/09/2016,7,15647
22/09/2016,8,15983
22/09/2016,9,16339
22/09/2016,10,16611
22/09/2016,11,17053
22/09/2016,12,17522
22/09/2016,13,17976
22/09/2016,14,18350
22/09/2016,15,18808
22/09/2016,16,19346
22/09/2016,17,19320
22/09/2016,18,19146
22/09/2016,19,19492
22/09/2016,20,19454
22/09/2016,21,18547
22/09/2016,22,17220
22/09/2016,23,15848
22/09/2016,24,14695
23/09/2016,1,14020
23/09/2016,2,13541
23/09/2016,3,13270
23/09/2016,4,13301
23/09/2016,5,13634
23/09/2016,6,14964
23/09/2016,7,16423
23/09/2016,8,17020
23/09/2016,9,17232
23/09/2016,10,17122
23/09/2016,11,16787
23/09/2016,12,16479
23/09/2016,13,16302
23/09/2016,14,16130
23/09/2016,15,15955
23/09/2016,16,15948
23/09/2016,17,16065
23/09/2016,18,16022
23/09/2016,19,16502
23/09/2016,20,16578
23/09/2016,21,15890
23/09/2016,22,14790
23/09/2016,23,13566
23/09/2016,24,12615
24/09/2016,1,12027
24/09/2016,2,11675
24/09/2016,3,11492
24/09/2016,4,11441
24/09/2016,5,11476
24/09/2016,6,11871
24/09/2016,7,12461
24/09/2016,8,13070
24/09/2016,9,13294
24/09/2016,10,13314
24/09/2016,11,13340
24/09/2016,12,13316
24/09/2016,13,13252
24/09/2016,14,13177
24/09/2016,15,13174
24/09/2016,16,13521
24/09/2016,17,14108
24/09/2016,18,14533
24/09/2016,19,14939
24/09/2016,20,15071
24/09/2016,21,14244
24/09/2016,22,13522
24/09/2016,23,12647
24/09/2016,24,11823
25/09/2016,1,11423
25/09/2016,2,11116
25/09/2016,3,10941
25/09/2016,4,10855
25/09/2016,5,10881
25/09/2016,6,11218
25/09/2016,7,11675
25/09/2016,8,12156
25/09/2016,9,12471
25/09/2016,10,12638
25/09/2016,11,12720
25/09/2016,12,12798
25/09/2016,13,12793
25/09/2016,14,12874
25/09/2016,15,13112
25/09/2016,16,13642
25/09/2016,17,14336
25/09/2016,18,14657
25/09/2016,19,15309
25/09/2016,20,15322
25/09/2016,21,14472
25/09/2016,22,13521
25/09/2016,23,12562
25/09/2016,24,11832
26/09/2016,1,11566
26/09/2016,2,11313
26/09/2016,3,11276
26/09/2016,4,11415
26/09/2016,5,11955
26/09/2016,6,13285
26/09/2016,7,14708
26/09/2016,8,15121
26/09/2016,9,15366
26/09/2016,10,15724
26/09/2016,11,15886
26/09/2016,12,15983
26/09/2016,13,16077
26/09/2016,14,16112
26/09/2016,15,16116
26/09/2016,16,16440
26/09/2016,17,16359
26/09/2016,18,16238
26/09/2016,19,16705
26/09/2016,20,16686
26/09/2016,21,15834
26/09/2016,22,14625
26/09/2016,23,13405
26/09/2016,24,12430
27/09/2016,1,11954
27/09/2016,2,11688
27/09/2016,3,11549
27/09/2016,4,11547
27/09/2016,5,12120
27/09/2016,6,13313
27/09/2016,7,14686
27/09/2016,8,14767
27/09/2016,9,14570
27/09/2016,10,14671
27/09/2016,11,14546
27/09/2016,12,14570
27/09/2016,13,14900
27/09/2016,14,14950
27/09/2016,15,15178
27/09/2016,16,15518
27/09/2016,17,15881
27/09/2016,18,16077
27/09/2016,19,16973
27/09/2016,20,16960
27/09/2016,21,16079
27/09/2016,22,14929
27/09/2016,23,13693
27/09/2016,24,12784
28/09/2016,1,12314
28/09/2016,2,11998
28/09/2016,3,11825
28/09/2016,4,11868
28/09/2016,5,12313
28/09/2016,6,13586
28/09/2016,7,14960
28/09/2016,8,15090
28/09/2016,9,15204
28/09/2016,10,15220
28/09/2016,11,15305
28/09/2016,12,15257
28/09/2016,13,15362
28/09/2016,14,15302
28/09/2016,15,15114
28/09/2016,16,15770
28/09/2016,17,15995
28/09/2016,18,16175
28/09/2016,19,16842
28/09/2016,20,16574
28/09/2016,21,15846
28/09/2016,22,14688
28/09/2016,23,13450
28/09/2016,24,12584
29/09/2016,1,12057
29/09/2016,2,11756
29/09/2016,3,11624
29/09/2016,4,11693
29/09/2016,5,12178
29/09/2016,6,13463
29/09/2016,7,14943
29/09/2016,8,15415
29/09/2016,9,15536
29/09/2016,10,15499
29/09/2016,11,15275
29/09/2016,12,15284
29/09/2016,13,15239
29/09/2016,14,15234
29/09/2016,15,15380
29/09/2016,16,15755
29/09/2016,17,15883
29/09/2016,18,16032
29/09/2016,19,16689
29/09/2016,20,16344
29/09/2016,21,15593
29/09/2016,22,14407
29/09/2016,23,13292
29/09/2016,24,12441
30/09/2016,1,11924
30/09/2016,2,11607
30/09/2016,3,11475
30/09/2016,4,11578
30/09/2016,5,12014
30/09/2016,6,13342
30/09/2016,7,14786
30/09/2016,8,15118
30/09/2016,9,15261
30/09/2016,10,15235
30/09/2016,11,15079
30/09/2016,12,14962
30/09/2016,13,14991
30/09/2016,14,14938
30/09/2016,15,14930
30/09/2016,16,15087
30/09/2016,17,15268
30/09/2016,18,15367
30/09/2016,19,16076
30/09/2016,20,15811
30/09/2016,21,15282
30/09/2016,22,14342
30/09/2016,23,13213
30/09/2016,24,12312
01/10/2016,1,11747
01/10/2016,2,11329
01/10/2016,3,11198
01/10/2016,4,11180
01/10/2016,5,11402
01/10/2016,6,11936
01/10/2016,7,12742
01/10/2016,8,13485
01/10/2016,9,14111
01/10/2016,10,14454
01/10/2016,11,14515
01/10/2016,12,14499
01/10/2016,13,14406
01/10/2016,14,14294
01/10/2016,15,14330
01/10/2016,16,14614
01/10/2016,17,14907
01/10/2016,18,15113
01/10/2016,19,15317
01/10/2016,20,14908
01/10/2016,21,14399
01/10/2016,22,13663
01/10/2016,23,12807
01/10/2016,24,12085
02/10/2016,1,11612
02/10/2016,2,11327
02/10/2016,3,11134
02/10/2016,4,11094
02/10/2016,5,11205
02/10/2016,6,11520
02/10/2016,7,12036
02/10/2016,8,12692
02/10/2016,9,13377
02/10/2016,10,13719
02/10/2016,11,13996
02/10/2016,12,14140
02/10/2016,13,14067
02/10/2016,14,14036
02/10/2016,15,14065
02/10/2016,16,14549
02/10/2016,17,15006
02/10/2016,18,15359
02/10/2016,19,15687
02/10/2016,20,15464
02/10/2016,21,14840
02/10/2016,22,13903
02/10/2016,23,12946
02/10/2016,24,12251
03/10/2016,1,11805
03/10/2016,2,11593
03/10/2016,3,11463
03/10/2016,4,11582
03/10/2016,5,12149
03/10/2016,6,13451
03/10/2016,7,14929
03/10/2016,8,15234
03/10/2016,9,15357
03/10/2016,10,15411
03/10/2016,11,15472
03/10/2016,12,15494
03/10/2016,13,15593
03/10/2016,14,15620
03/10/2016,15,15567
03/10/2016,16,15834
03/10/2016,17,16162
03/10/2016,18,16417
03/10/2016,19,16882
03/10/2016,20,16689
03/10/2016,21,15962
03/10/2016,22,14795
03/10/2016,23,13556
03/10/2016,24,12606
04/10/2016,1,12197
04/10/2016,2,12076
04/10/2016,3,11784
04/10/2016,4,11783
04/10/2016,5,12269
04/10/2016,6,13660
04/10/2016,7,15085
04/10/2016,8,15076
04/10/2016,9,15097
04/10/2016,10,15171
04/10/2016,11,15069
04/10/2016,12,15011
04/10/2016,13,15042
04/10/2016,14,15133
04/10/2016,15,15316
04/10/2016,16,15686
04/10/2016,17,16151
04/10/2016,18,16351
04/10/2016,19,16807
04/10/2016,20,16688
04/10/2016,21,15903
04/10/2016,22,14728
04/10/2016,23,13620
04/10/2016,24,12782
05/10/2016,1,12192
05/10/2016,2,11905
05/10/2016,3,11753
05/10/2016,4,11770
05/10/2016,5,12289
05/10/2016,6,13599
05/10/2016,7,15021
05/10/2016,8,15071
05/10/2016,9,15007
05/10/2016,10,14938
05/10/2016,11,14944
05/10/2016,12,14962
05/10/2016,13,15043
05/10/2016,14,15047
05/10/2016,15,15327
05/10/2016,16,15699
05/10/2016,17,16101
05/10/2016,18,16326
05/10/2016,19,16797
05/10/2016,20,16638
05/10/2016,21,15897
05/10/2016,22,14772
05/10/2016,23,13538
05/10/2016,24,12714
06/10/2016,1,12127
06/10/2016,2,11873
06/10/2016,3,11772
06/10/2016,4,11840
06/10/2016,5,12330
06/10/2016,6,13784
06/10/2016,7,15244
06/10/2016,8,15277
06/10/2016,9,15246
06/10/2016,10,15277
06/10/2016,11,15301
06/10/2016,12,15429
06/10/2016,13,15700
06/10/2016,14,15888
06/10/2016,15,16130
06/10/2016,16,16484
06/10/2016,17,16946
06/10/2016,18,17143
06/10/2016,19,17374
06/10/2016,20,17159
06/10/2016,21,16356
06/10/2016,22,15134
06/10/2016,23,13799
06/10/2016,24,12859
07/10/2016,1,12362
07/10/2016,2,12017
07/10/2016,3,11832
07/10/2016,4,11858
07/10/2016,5,12358
07/10/2016,6,13605
07/10/2016,7,14921
07/10/2016,8,15129
07/10/2016,9,15145
07/10/2016,10,15320
07/10/2016,11,15349
07/10/2016,12,15398
07/10/2016,13,15556
07/10/2016,14,15563
07/10/2016,15,15578
07/10/2016,16,15959
07/10/2016,17,16366
07/10/2016,18,16651
07/10/2016,19,16925
07/10/2016,20,16640
07/10/2016,21,15884
07/10/2016,22,14745
07/10/2016,23,13515
07/10/2016,24,12510
08/10/2016,1,11874
08/10/2016,2,11555
08/10/2016,3,11362
08/10/2016,4,11324
08/10/2016,5,11469
08/10/2016,6,11866
08/10/2016,7,12533
08/10/2016,8,13235
08/10/2016,9,13761
08/10/2016,10,13920
08/10/2016,11,13916
08/10/2016,12,13795
08/10/2016,13,13653
08/10/2016,14,13478
08/10/2016,15,13435
08/10/2016,16,13680
08/10/2016,17,13959
08/10/2016,18,14227
08/10/2016,19,14587
08/10/2016,20,14398
08/10/2016,21,13853
08/10/2016,22,13170
08/10/2016,23,12334
08/10/2016,24,11613
09/10/2016,1,11123
09/10/2016,2,10827
09/10/2016,3,10679
09/10/2016,4,10757
09/10/2016,5,10788
09/10/2016,6,11118
09/10/2016,7,11697
09/10/2016,8,12285
09/10/2016,9,12701
09/10/2016,10,12816
09/10/2016,11,12957
09/10/2016,12,13106
09/10/2016,13,13020
09/10/2016,14,12936
09/10/2016,15,12965
09/10/2016,16,13248
09/10/2016,17,13490
09/10/2016,18,13746
09/10/2016,19,14182
09/10/2016,20,14077
09/10/2016,21,13575
09/10/2016,22,13059
09/10/2016,23,12458
09/10/2016,24,11808
10/10/2016,1,11319
10/10/2016,2,11070
10/10/2016,3,10912
10/10/2016,4,10862
10/10/2016,5,11061
10/10/2016,6,11401
10/10/2016,7,11782
10/10/2016,8,12179
10/10/2016,9,12372
10/10/2016,10,12539
10/10/2016,11,12593
10/10/2016,12,12492
10/10/2016,13,12351
10/10/2016,14,12221
10/10/2016,15,12337
10/10/2016,16,12822
10/10/2016,17,13517
10/10/2016,18,14230
10/10/2016,19,14966
10/10/2016,20,14797
10/10/2016,21,14186
10/10/2016,22,13255
10/10/2016,23,12311
10/10/2016,24,11733
11/10/2016,1,11381
11/10/2016,2,11149
11/10/2016,3,11102
11/10/2016,4,11267
11/10/2016,5,11918
11/10/2016,6,13421
11/10/2016,7,14986
11/10/2016,8,15052
11/10/2016,9,14844
11/10/2016,10,14684
11/10/2016,11,14562
11/10/2016,12,14551
11/10/2016,13,14784
11/10/2016,14,14789
11/10/2016,15,15032
11/10/2016,16,15435
11/10/2016,17,15849
11/10/2016,18,16270
11/10/2016,19,16869
11/10/2016,20,16548
11/10/2016,21,15795
11/10/2016,22,14622
11/10/2016,23,13337
11/10/2016,24,12425
12/10/2016,1,11961
12/10/2016,2,11744
12/10/2016,3,11567
12/10/2016,4,11671
12/10/2016,5,12198
12/10/2016,6,13641
12/10/2016,7,15086
12/10/2016,8,15088
12/10/2016,9,14872
12/10/2016,10,14667
12/10/2016,11,14610
12/10/2016,12,14550
12/10/2016,13,14573
12/10/2016,14,14727
12/10/2016,15,14872
12/10/2016,16,15501
12/10/2016,17,16035
12/10/2016,18,16255
12/10/2016,19,16786
12/10/2016,20,16477
12/10/2016,21,15740
12/10/2016,22,14612
12/10/2016,23,13411
12/10/2016,24,12476
13/10/2016,1,12012
13/10/2016,2,11667
13/10/2016,3,11541
13/10/2016,4,11564
13/10/2016,5,12021
13/10/2016,6,13383
13/10/2016,7,14942
13/10/2016,8,15184
13/10/2016,9,15183
13/10/2016,10,15175
13/10/2016,11,15050
13/10/2016,12,14879
13/10/2016,13,14863
13/10/2016,14,14777
13/10/2016,15,14790
13/10/2016,16,15127
13/10/2016,17,15608
13/10/2016,18,16060
13/10/2016,19,16761
13/10/2016,20,16612
13/10/2016,21,15969
13/10/2016,22,14879
13/10/2016,23,13688
13/10/2016,24,12818
14/10/2016,1,12428
14/10/2016,2,12116
14/10/2016,3,11973
14/10/2016,4,12069
14/10/2016,5,12597
14/10/2016,6,14050
14/10/2016,7,15614
14/10/2016,8,15691
14/10/2016,9,15436
14/10/2016,10,15172
14/10/2016,11,14948
14/10/2016,12,14641
14/10/2016,13,14573
14/10/2016,14,14578
14/10/2016,15,14500
14/10/2016,16,14833
14/10/2016,17,15315
14/10/2016,18,15868
14/10/2016,19,16448
14/10/2016,20,16035
14/10/2016,21,15395
14/10/2016,22,14479
14/10/2016,23,13362
14/10/2016,24,12370
15/10/2016,1,11846
15/10/2016,2,11481
15/10/2016,3,11275
15/10/2016,4,11293
15/10/2016,5,11465
15/10/2016,6,12016
15/10/2016,7,12833
15/10/2016,8,13425
15/10/2016,9,13693
15/10/2016,10,13545
15/10/2016,11,13406
15/10/2016,12,13204
15/10/2016,13,13071
15/10/2016,14,12978
15/10/2016,15,13100
15/10/2016,16,13658
15/10/2016,17,14430
15/10/2016,18,14710
15/10/2016,19,15009
15/10/2016,20,14546
15/10/2016,21,13976
15/10/2016,22,13245
15/10/2016,23,12343
15/10/2016,24,11612
16/10/2016,1,11140
16/10/2016,2,10844
16/10/2016,3,10709
16/10/2016,4,10663
16/10/2016,5,10764
16/10/2016,6,11143
16/10/2016,7,11760
16/10/2016,8,12465
16/10/2016,9,13078
16/10/2016,10,13599
16/10/2016,11,13927
16/10/2016,12,14330
16/10/2016,13,14460
16/10/2016,14,14452
16/10/2016,15,14491
16/10/2016,16,14757
16/10/2016,17,15207
16/10/2016,18,15635
16/10/2016,19,15956
16/10/2016,20,15615
16/10/2016,21,15001
16/10/2016,22,14136
16/10/2016,23,13172
16/10/2016,24,12469
17/10/2016,1,11999
17/10/2016,2,11705
17/10/2016,3,11606
17/10/2016,4,11671
17/10/2016,5,12222
17/10/2016,6,13620
17/10/2016,7,15354
17/10/2016,8,15766
17/10/2016,9,15804
17/10/2016,10,15830
17/10/2016,11,15731
17/10/2016,12,15667
17/10/2016,13,15568
17/10/2016,14,15765
17/10/2016,15,15808
17/10/2016,16,16323
17/10/2016,17,16886
17/10/2016,18,16755
17/10/2016,19,17022
17/10/2016,20,16699
17/10/2016,21,16018
17/10/2016,22,14784
17/10/2016,23,13540
17/10/2016,24,12650
18/10/2016,1,12143
18/10/2016,2,11757
