date,hour,Temperature
11/08/2016,23,26.9
11/08/2016,24,26.4
12/08/2016,1,26.1
12/08/2016,2,25.7
12/08/2016,3,25.3
12/08/2016,4,25.5
12/08/2016,5,25.7
12/08/2016,6,25.6
12/08/2016,7,25.4
12/08/2016,8,25.9
12/08/2016,9,27.8
12/08/2016,10,30
12/08/2016,11,30.2
12/08/2016,12,31.1
12/08/2016,13,32.3
12/08/2016,14,30.4
12/08/2016,15,32.7
12/08/2016,16,31.3
12/08/2016,17,30.7
12/08/2016,18,nan
12/08/2016,19,29.8
12/08/2016,20,31.7
12/08/2016,21,29.2
12/08/2016,22,28.3
12/08/2016,23,27.5
12/08/2016,24,27.1
13/08/2016,1,26.6
13/08/2016,2,26.4
13/08/2016,3,23.3
13/08/2016,4,23.1
13/08/2016,5,23.2
13/08/2016,6,23.4
13/08/2016,7,24.1
13/08/2016,8,24.5
13/08/2016,9,25.4
13/08/2016,10,26.3
13/08/2016,11,26.6
13/08/2016,12,29.4
13/08/2016,13,28.5
13/08/2016,14,23.7
13/08/2016,15,23.1
13/08/2016,16,24.5
13/08/2016,17,26.2
13/08/2016,18,26.9
13/08/2016,19,27
13/08/2016,20,25.7
13/08/2016,21,23.4
13/08/2016,22,22.6
13/08/2016,23,23.5
13/08/2016,24,23.9
14/08/2016,1,24
14/08/2016,2,24
14/08/2016,3,22.8
14/08/2016,4,22.3
14/08/2016,5,22.1
14/08/2016,6,22.1
14/08/2016,7,21.9
14/08/2016,8,21.9
14/08/2016,9,22.6
14/08/2016,10,24.3
14/08/2016,11,25.1
14/08/2016,12,27.1
14/08/2016,13,26.7
14/08/2016,14,27.3
14/08/2016,15,27.7
14/08/2016,16,28.3
14/08/2016,17,27.8
14/08/2016,18,27
14/08/2016,19,25.9
14/08/2016,20,25
14/08/2016,21,24.1
14/08/2016,22,23.7
14/08/2016,23,22.5
14/08/2016,24,21.2
15/08/2016,1,20.6
15/08/2016,2,20.5
15/08/2016,3,20.3
15/08/2016,4,20.2
15/08/2016,5,19
15/08/2016,6,18.6
15/08/2016,7,19.5
15/08/2016,8,20.3
15/08/2016,9,21.5
15/08/2016,10,22.9
15/08/2016,11,24
15/08/2016,12,23.9
15/08/2016,13,25
15/08/2016,14,24.1
15/08/2016,15,25
15/08/2016,16,25.2
15/08/2016,17,25.7
15/08/2016,18,25.1
15/08/2016,19,24.1
15/08/2016,20,23.5
15/08/2016,21,23.4
15/08/2016,22,23.5
15/08/2016,23,23.5
15/08/2016,24,23.4
16/08/2016,1,23.1
16/08/2016,2,22.1
16/08/2016,3,22.3
16/08/2016,4,22.1
16/08/2016,5,22
16/08/2016,6,21.9
16/08/2016,7,21.9
16/08/2016,8,22.3
16/08/2016,9,22.3
16/08/2016,10,21.6
16/08/2016,11,21.5
16/08/2016,12,22.2
16/08/2016,13,25.1
16/08/2016,14,25.3
16/08/2016,15,26.1
16/08/2016,16,25.9
16/08/2016,17,27.9
16/08/2016,18,25.5
16/08/2016,19,23.3
16/08/2016,20,21.2
16/08/2016,21,21.5
16/08/2016,22,21
16/08/2016,23,20.2
16/08/2016,24,19.9
17/08/2016,1,19.8
17/08/2016,2,19.2
17/08/2016,3,18.8
17/08/2016,4,18.5
17/08/2016,5,nan
17/08/2016,6,nan
17/08/2016,7,nan
17/08/2016,8,nan
17/08/2016,9,20.5
17/08/2016,10,21.9
17/08/2016,11,20.9
17/08/2016,12,22.8
17/08/2016,13,23
17/08/2016,14,24
17/08/2016,15,25.1
17/08/2016,16,25.5
17/08/2016,17,26.2
17/08/2016,18,25.7
17/08/2016,19,24.5
17/08/2016,20,24.3
17/08/2016,21,23.7
17/08/2016,22,22.5
17/08/2016,23,22.2
17/08/2016,24,22.3
18/08/2016,1,21.5
18/08/2016,2,21.8
18/08/2016,3,22
18/08/2016,4,22
18/08/2016,5,21.1
18/08/2016,6,20.5
18/08/2016,7,20.4
18/08/2016,8,21.3
18/08/2016,9,23
18/08/2016,10,22.9
18/08/2016,11,24.3
18/08/2016,12,24.9
18/08/2016,13,26.7
18/08/2016,14,27.3
18/08/2016,15,26.9
18/08/2016,16,27
18/08/2016,17,26
18/08/2016,18,24.7
18/08/2016,19,24.8
18/08/2016,20,24.2
18/08/2016,21,23.1
18/08/2016,22,23.2
18/08/2016,23,24.2
18/08/2016,24,23
19/08/2016,1,22.2
19/08/2016,2,22.1
19/08/2016,3,22.7
19/08/2016,4,21.1
19/08/2016,5,20.5
19/08/2016,6,20.6
19/08/2016,7,20.6
19/08/2016,8,21.7
19/08/2016,9,23.8
19/08/2016,10,25
19/08/2016,11,26
19/08/2016,12,27.2
19/08/2016,13,27.1
19/08/2016,14,28.9
19/08/2016,15,28.7
19/08/2016,16,29
19/08/2016,17,27.3
19/08/2016,18,26.7
19/08/2016,19,24.9
19/08/2016,20,24.7
19/08/2016,21,24.4
19/08/2016,22,24
19/08/2016,23,24.3
19/08/2016,24,23.4
20/08/2016,1,23.5
20/08/2016,2,24
20/08/2016,3,23.2
20/08/2016,4,22
20/08/2016,5,21.2
20/08/2016,6,21
20/08/2016,7,21
20/08/2016,8,21.9
20/08/2016,9,22.9
20/08/2016,10,23.5
20/08/2016,11,25.1
20/08/2016,12,26.9
20/08/2016,13,27.8
20/08/2016,14,29
20/08/2016,15,30.1
20/08/2016,16,30.7
20/08/2016,17,29.8
20/08/2016,18,27.8
20/08/2016,19,25.8
20/08/2016,20,25.3
20/08/2016,21,25.3
20/08/2016,22,25.9
20/08/2016,23,26.4
20/08/2016,24,26.7
21/08/2016,1,26.5
21/08/2016,2,25.7
21/08/2016,3,25.6
21/08/2016,4,25.3
21/08/2016,5,24.9
21/08/2016,6,24.5
21/08/2016,7,23.9
21/08/2016,8,21.9
21/08/2016,9,21.6
21/08/2016,10,22.7
21/08/2016,11,23.9
21/08/2016,12,24.4
21/08/2016,13,24.4
21/08/2016,14,26.2
21/08/2016,15,26.5
21/08/2016,16,26.3
21/08/2016,17,24.6
21/08/2016,18,22.7
21/08/2016,19,22.2
21/08/2016,20,22
21/08/2016,21,20.9
21/08/2016,22,20
21/08/2016,23,19.2
21/08/2016,24,18.7
22/08/2016,1,17.9
22/08/2016,2,17.4
22/08/2016,3,16.8
22/08/2016,4,16.1
22/08/2016,5,15.8
22/08/2016,6,14.1
22/08/2016,7,14.2
22/08/2016,8,15.6
22/08/2016,9,17.4
22/08/2016,10,18
22/08/2016,11,19.6
22/08/2016,12,20.9
22/08/2016,13,20
22/08/2016,14,21.4
22/08/2016,15,23.7
22/08/2016,16,23.3
22/08/2016,17,23.2
22/08/2016,18,23.2
22/08/2016,19,23
22/08/2016,20,21.6
22/08/2016,21,20.4
22/08/2016,22,19.6
22/08/2016,23,18
22/08/2016,24,17.6
23/08/2016,1,17
23/08/2016,2,17.1
23/08/2016,3,16.6
23/08/2016,4,16.2
23/08/2016,5,16.1
23/08/2016,6,15.9
23/08/2016,7,16.2
23/08/2016,8,18.8
23/08/2016,9,21.1
23/08/2016,10,21.1
23/08/2016,11,23.5
23/08/2016,12,24.8
23/08/2016,13,25.8
23/08/2016,14,26.4
23/08/2016,15,27.4
23/08/2016,16,27.5
23/08/2016,17,26.8
23/08/2016,18,26.3
23/08/2016,19,25.8
23/08/2016,20,25.2
23/08/2016,21,24.9
23/08/2016,22,24.1
23/08/2016,23,22.9
23/08/2016,24,21.6
24/08/2016,1,20.7
24/08/2016,2,20.5
24/08/2016,3,19.9
24/08/2016,4,19.1
24/08/2016,5,18.1
24/08/2016,6,17.6
24/08/2016,7,18.2
24/08/2016,8,20
24/08/2016,9,22.2
24/08/2016,10,23.3
24/08/2016,11,24.8
24/08/2016,12,26.6
24/08/2016,13,26.8
24/08/2016,14,27.9
24/08/2016,15,27.8
24/08/2016,16,28.6
24/08/2016,17,26.9
24/08/2016,18,26.9
24/08/2016,19,26.5
24/08/2016,20,25.9
24/08/2016,21,25.7
24/08/2016,22,25.3
24/08/2016,23,25
24/08/2016,24,24.8
25/08/2016,1,24.5
25/08/2016,2,24.2
25/08/2016,3,21.9
25/08/2016,4,21.6
25/08/2016,5,21.5
25/08/2016,6,21.9
25/08/2016,7,22.2
25/08/2016,8,22.7
25/08/2016,9,23.7
25/08/2016,10,24.8
25/08/2016,11,28.2
25/08/2016,12,29.1
25/08/2016,13,29.9
25/08/2016,14,30.6
25/08/2016,15,28.4
25/08/2016,16,28.4
25/08/2016,17,25.8
25/08/2016,18,22.5
25/08/2016,19,22.3
25/08/2016,20,22.3
25/08/2016,21,22
25/08/2016,22,22.5
25/08/2016,23,22.8
25/08/2016,24,22.7
26/08/2016,1,22.4
26/08/2016,2,21.2
26/08/2016,3,20.7
26/08/2016,4,20.5
26/08/2016,5,21
26/08/2016,6,20.3
26/08/2016,7,19.9
26/08/2016,8,21
26/08/2016,9,22.6
26/08/2016,10,24.7
26/08/2016,11,25.8
26/08/2016,12,26.4
26/08/2016,13,26.7
26/08/2016,14,27.3
26/08/2016,15,28.5
26/08/2016,16,29.9
26/08/2016,17,29.4
26/08/2016,18,28.9
26/08/2016,19,28
26/08/2016,20,26.6
26/08/2016,21,25.6
26/08/2016,22,23.3
26/08/2016,23,22.2
26/08/2016,24,21.8
27/08/2016,1,21.6
27/08/2016,2,20.9
27/08/2016,3,20.3
27/08/2016,4,18.8
27/08/2016,5,18.6
27/08/2016,6,18.9
27/08/2016,7,19
27/08/2016,8,20.1
27/08/2016,9,21.5
27/08/2016,10,22.3
27/08/2016,11,24
27/08/2016,12,24.1
27/08/2016,13,24.4
27/08/2016,14,25.7
27/08/2016,15,25.2
27/08/2016,16,25.9
27/08/2016,17,25.9
27/08/2016,18,25.7
27/08/2016,19,24.9
27/08/2016,20,24.5
27/08/2016,21,23.5
27/08/2016,22,22.8
27/08/2016,23,22.9
27/08/2016,24,22.8
28/08/2016,1,23.3
28/08/2016,2,23.4
28/08/2016,3,23.1
28/08/2016,4,22.7
28/08/2016,5,22.5
28/08/2016,6,22
28/08/2016,7,21.6
28/08/2016,8,22.4
28/08/2016,9,23.8
28/08/2016,10,25.4
28/08/2016,11,26.5
28/08/2016,12,26.3
28/08/2016,13,27.7
28/08/2016,14,30.2
28/08/2016,15,29.3
28/08/2016,16,30.1
28/08/2016,17,30.2
28/08/2016,18,29.8
28/08/2016,19,29.2
28/08/2016,20,26.4
28/08/2016,21,25
28/08/2016,22,24
28/08/2016,23,23.1
28/08/2016,24,21.7
29/08/2016,1,21.4
29/08/2016,2,20.7
29/08/2016,3,19.7
29/08/2016,4,19.1
29/08/2016,5,18.8
29/08/2016,6,18.7
29/08/2016,7,18.8
29/08/2016,8,19.8
29/08/2016,9,21.5
29/08/2016,10,23.2
29/08/2016,11,24.6
29/08/2016,12,25.2
29/08/2016,13,24.3
29/08/2016,14,25.3
29/08/2016,15,25.1
29/08/2016,16,26
29/08/2016,17,25.6
29/08/2016,18,24.6
29/08/2016,19,24.4
29/08/2016,20,23.2
29/08/2016,21,22.3
29/08/2016,22,21.7
29/08/2016,23,21.1
29/08/2016,24,20.6
30/08/2016,1,20.6
30/08/2016,2,20.4
30/08/2016,3,19.8
30/08/2016,4,19.3
30/08/2016,5,18.5
30/08/2016,6,18.2
30/08/2016,7,18.1
30/08/2016,8,20
30/08/2016,9,21.8
30/08/2016,10,23.9
30/08/2016,11,25
30/08/2016,12,26.1
30/08/2016,13,27.1
30/08/2016,14,27.6
30/08/2016,15,28.2
30/08/2016,16,28.2
30/08/2016,17,28.2
30/08/2016,18,28.1
30/08/2016,19,27.6
30/08/2016,20,26.6
30/08/2016,21,26.5
30/08/2016,22,26.2
30/08/2016,23,25.2
30/08/2016,24,25
31/08/2016,1,24.6
31/08/2016,2,24.5
31/08/2016,3,24.4
31/08/2016,4,23.8
31/08/2016,5,23.5
31/08/2016,6,21.9
31/08/2016,7,21.5
31/08/2016,8,22.4
31/08/2016,9,23
31/08/2016,10,23.7
31/08/2016,11,24.7
31/08/2016,12,26.2
31/08/2016,13,26.2
31/08/2016,14,25.3
31/08/2016,15,26.8
31/08/2016,16,27.7
31/08/2016,17,26.9
31/08/2016,18,24.6
31/08/2016,19,23.9
31/08/2016,20,22.2
31/08/2016,21,21.1
31/08/2016,22,20.6
31/08/2016,23,20.1
31/08/2016,24,19.3
01/09/2016,1,18.7
01/09/2016,2,18.1
01/09/2016,3,17.8
01/09/2016,4,17.9
01/09/2016,5,17.6
01/09/2016,6,16.8
01/09/2016,7,16.1
01/09/2016,8,16.7
01/09/2016,9,18.3
01/09/2016,10,19.3
01/09/2016,11,20
01/09/2016,12,21.8
01/09/2016,13,22
01/09/2016,14,21.8
01/09/2016,15,22.7
01/09/2016,16,21.6
01/09/2016,17,21.8
01/09/2016,18,21.5
01/09/2016,19,20.1
01/09/2016,20,20.1
01/09/2016,21,19.6
01/09/2016,22,19
01/09/2016,23,18.6
01/09/2016,24,18.2
02/09/2016,1,18
02/09/2016,2,17.3
02/09/2016,3,16.7
02/09/2016,4,16.1
02/09/2016,5,15.5
02/09/2016,6,15
02/09/2016,7,14.6
02/09/2016,8,15
02/09/2016,9,16.4
02/09/2016,10,17.6
02/09/2016,11,19.5
02/09/2016,12,21.4
02/09/2016,13,21.9
02/09/2016,14,22.4
02/09/2016,15,22
02/09/2016,16,23.3
02/09/2016,17,21.4
02/09/2016,18,21
02/09/2016,19,20.8
02/09/2016,20,19.7
02/09/2016,21,19.4
02/09/2016,22,18.3
02/09/2016,23,17.1
02/09/2016,24,17
03/09/2016,1,15.9
03/09/2016,2,16.7
03/09/2016,3,16.3
03/09/2016,4,15.7
03/09/2016,5,15.5
03/09/2016,6,15.5
03/09/2016,7,15.3
03/09/2016,8,16.2
03/09/2016,9,17.8
03/09/2016,10,19.2
03/09/2016,11,20.8
03/09/2016,12,21.5
03/09/2016,13,22
03/09/2016,14,22.5
03/09/2016,15,22.1
03/09/2016,16,22.4
03/09/2016,17,21.5
03/09/2016,18,21
03/09/2016,19,20.5
03/09/2016,20,19.8
03/09/2016,21,19.4
03/09/2016,22,18.5
03/09/2016,23,18.5
03/09/2016,24,17.4
04/09/2016,1,16.8
04/09/2016,2,15.7
04/09/2016,3,16.4
04/09/2016,4,15.3
04/09/2016,5,15.4
04/09/2016,6,14.7
04/09/2016,7,14.5
04/09/2016,8,16.3
04/09/2016,9,18.9
04/09/2016,10,20.5
04/09/2016,11,22.3
04/09/2016,12,22.2
04/09/2016,13,23.1
04/09/2016,14,22.8
04/09/2016,15,22.7
04/09/2016,16,23.5
04/09/2016,17,22.5
04/09/2016,18,22.9
04/09/2016,19,21.9
04/09/2016,20,21.2
04/09/2016,21,20.5
04/09/2016,22,19.3
04/09/2016,23,18.8
04/09/2016,24,18.8
05/09/2016,1,18.5
05/09/2016,2,17.8
05/09/2016,3,17.5
05/09/2016,4,17.1
05/09/2016,5,16.8
05/09/2016,6,16.4
05/09/2016,7,16.8
05/09/2016,8,18.2
05/09/2016,9,20.6
05/09/2016,10,22.3
05/09/2016,11,24.6
05/09/2016,12,25
05/09/2016,13,26.2
05/09/2016,14,26.7
05/09/2016,15,27.9
05/09/2016,16,27.5
05/09/2016,17,26.8
05/09/2016,18,25.8
05/09/2016,19,25.1
05/09/2016,20,23.8
05/09/2016,21,22.3
05/09/2016,22,22.4
05/09/2016,23,21.2
05/09/2016,24,20.7
06/09/2016,1,20.3
06/09/2016,2,20
06/09/2016,3,20.5
06/09/2016,4,20.1
06/09/2016,5,20
06/09/2016,6,19.6
06/09/2016,7,20.4
06/09/2016,8,21.7
06/09/2016,9,22.8
06/09/2016,10,24.1
06/09/2016,11,25.7
06/09/2016,12,26.5
06/09/2016,13,27.7
06/09/2016,14,29.3
06/09/2016,15,29.1
06/09/2016,16,28.6
06/09/2016,17,27.5
06/09/2016,18,27.3
06/09/2016,19,26.4
06/09/2016,20,25.4
06/09/2016,21,25.1
06/09/2016,22,24.8
06/09/2016,23,24.1
06/09/2016,24,24.2
07/09/2016,1,24
07/09/2016,2,23.1
07/09/2016,3,23
07/09/2016,4,22.8
07/09/2016,5,23
07/09/2016,6,23.1
07/09/2016,7,23.2
07/09/2016,8,23.4
07/09/2016,9,25.2
07/09/2016,10,26.5
07/09/2016,11,28.6
07/09/2016,12,29.4
07/09/2016,13,30.4
07/09/2016,14,31.5
07/09/2016,15,31.9
07/09/2016,16,31.9
07/09/2016,17,33.6
07/09/2016,18,32.2
07/09/2016,19,31.5
07/09/2016,20,24.4
07/09/2016,21,24.8
07/09/2016,22,23.1
07/09/2016,23,21.2
07/09/2016,24,21.5
08/09/2016,1,22.2
08/09/2016,2,22.4
08/09/2016,3,22.7
08/09/2016,4,22.8
08/09/2016,5,22.9
08/09/2016,6,22.9
08/09/2016,7,23.2
08/09/2016,8,23.5
08/09/2016,9,24.7
08/09/2016,10,25.7
08/09/2016,11,26.6
08/09/2016,12,28
08/09/2016,13,28.6
08/09/2016,14,29.3
08/09/2016,15,29.5
08/09/2016,16,29.9
08/09/2016,17,29.7
08/09/2016,18,29.5
08/09/2016,19,28.6
08/09/2016,20,27.4
08/09/2016,21,26.5
08/09/2016,22,25.9
08/09/2016,23,24.8
08/09/2016,24,24.3
09/09/2016,1,23.4
09/09/2016,2,23.4
09/09/2016,3,22.7
09/09/2016,4,21.9
09/09/2016,5,21.3
09/09/2016,6,21.6
09/09/2016,7,20.6
09/09/2016,8,21.9
09/09/2016,9,23.1
09/09/2016,10,24
09/09/2016,11,25.5
09/09/2016,12,26.7
09/09/2016,13,27.9
09/09/2016,14,26.8
09/09/2016,15,27.2
09/09/2016,16,27.3
09/09/2016,17,26.5
09/09/2016,18,26.3
09/09/2016,19,26
09/09/2016,20,25.8
09/09/2016,21,24.2
09/09/2016,22,23.6
09/09/2016,23,23.2
09/09/2016,24,22.8
10/09/2016,1,22.2
10/09/2016,2,22
10/09/2016,3,22
10/09/2016,4,21.9
10/09/2016,5,21.3
10/09/2016,6,21.6
10/09/2016,7,21.6
10/09/2016,8,21.7
10/09/2016,9,22.1
10/09/2016,10,23.2
10/09/2016,11,22.3
10/09/2016,12,22.8
10/09/2016,13,23.2
10/09/2016,14,26.9
10/09/2016,15,27.5
10/09/2016,16,28.2
10/09/2016,17,27.9
10/09/2016,18,27.1
10/09/2016,19,24.6
10/09/2016,20,24.1
10/09/2016,21,23.2
10/09/2016,22,22.1
10/09/2016,23,21.8
10/09/2016,24,20.9
11/09/2016,1,20.5
11/09/2016,2,20.1
11/09/2016,3,19.6
11/09/2016,4,18.7
11/09/2016,5,18.1
11/09/2016,6,16.9
11/09/2016,7,15.7
11/09/2016,8,15.4
11/09/2016,9,16.4
11/09/2016,10,18
11/09/2016,11,19.7
11/09/2016,12,20.3
11/09/2016,13,21.3
11/09/2016,14,22.2
11/09/2016,15,21.4
11/09/2016,16,23
11/09/2016,17,22.5
11/09/2016,18,22.2
11/09/2016,19,21.6
11/09/2016,20,20.5
11/09/2016,21,18.9
11/09/2016,22,17.4
11/09/2016,23,17.6
11/09/2016,24,15.9
12/09/2016,1,15.1
12/09/2016,2,14.3
12/09/2016,3,15
12/09/2016,4,14.4
12/09/2016,5,14.2
12/09/2016,6,13.3
12/09/2016,7,13.3
12/09/2016,8,14.7
12/09/2016,9,17.8
12/09/2016,10,19.3
12/09/2016,11,20.1
12/09/2016,12,20.5
12/09/2016,13,21.1
12/09/2016,14,21.9
12/09/2016,15,22.9
12/09/2016,16,23.5
12/09/2016,17,22.8
12/09/2016,18,22.3
12/09/2016,19,21.6
12/09/2016,20,20.8
12/09/2016,21,20.5
12/09/2016,22,20.3
12/09/2016,23,20.2
12/09/2016,24,19.6
13/09/2016,1,19.7
13/09/2016,2,19.3
13/09/2016,3,17.9
13/09/2016,4,16.5
13/09/2016,5,15.9
13/09/2016,6,15.7
13/09/2016,7,15.5
13/09/2016,8,16.3
13/09/2016,9,19.5
13/09/2016,10,21.1
13/09/2016,11,21.7
13/09/2016,12,23.1
13/09/2016,13,24.5
13/09/2016,14,25.9
13/09/2016,15,26.7
13/09/2016,16,27.2
13/09/2016,17,26.1
13/09/2016,18,25.7
13/09/2016,19,25.1
13/09/2016,20,24.2
13/09/2016,21,23.9
13/09/2016,22,23.6
13/09/2016,23,22.7
13/09/2016,24,22
14/09/2016,1,22.5
14/09/2016,2,22.8
14/09/2016,3,22.6
14/09/2016,4,21.7
14/09/2016,5,20.5
14/09/2016,6,19.6
14/09/2016,7,19
14/09/2016,8,18.4
14/09/2016,9,17.9
14/09/2016,10,18
14/09/2016,11,17.8
14/09/2016,12,17.5
14/09/2016,13,19.9
14/09/2016,14,21
14/09/2016,15,21.9
14/09/2016,16,22
14/09/2016,17,21.3
14/09/2016,18,21.2
14/09/2016,19,20.4
14/09/2016,20,19.1
14/09/2016,21,17.8
14/09/2016,22,16.9
14/09/2016,23,15.8
14/09/2016,24,15.4
15/09/2016,1,15
15/09/2016,2,14.7
15/09/2016,3,14.1
15/09/2016,4,13.5
15/09/2016,5,12.8
15/09/2016,6,12.5
15/09/2016,7,12.1
15/09/2016,8,12
15/09/2016,9,13.4
15/09/2016,10,14.4
15/09/2016,11,16
15/09/2016,12,16.8
15/09/2016,13,18.5
15/09/2016,14,18.2
15/09/2016,15,19
15/09/2016,16,19.2
15/09/2016,17,18.1
15/09/2016,18,18
15/09/2016,19,17.5
15/09/2016,20,16.9
15/09/2016,21,16.7
15/09/2016,22,16.6
15/09/2016,23,16.2
15/09/2016,24,15.4
16/09/2016,1,14.8
16/09/2016,2,15.1
16/09/2016,3,14.2
16/09/2016,4,14
16/09/2016,5,13.5
16/09/2016,6,13.7
16/09/2016,7,13.7
16/09/2016,8,14.8
16/09/2016,9,17.2
16/09/2016,10,18.5
16/09/2016,11,19.5
16/09/2016,12,19.9
16/09/2016,13,20.7
16/09/2016,14,21.7
16/09/2016,15,22.2
16/09/2016,16,21.4
16/09/2016,17,20.8
16/09/2016,18,20.6
16/09/2016,19,20.2
16/09/2016,20,19.7
16/09/2016,21,19.8
16/09/2016,22,19.9
16/09/2016,23,20.2
16/09/2016,24,20.3
17/09/2016,1,20.6
17/09/2016,2,20.5
17/09/2016,3,20.1
17/09/2016,4,20.1
17/09/2016,5,20
17/09/2016,6,20
17/09/2016,7,19.3
17/09/2016,8,19.5
17/09/2016,9,19.8
17/09/2016,10,21.1
17/09/2016,11,22.1
17/09/2016,12,21.7
17/09/2016,13,21
17/09/2016,14,21.2
17/09/2016,15,21.3
17/09/2016,16,21.3
17/09/2016,17,21.2
17/09/2016,18,21
17/09/2016,19,21.1
17/09/2016,20,20.6
17/09/2016,21,20.1
17/09/2016,22,19.9
17/09/2016,23,19.5
17/09/2016,24,19.6
18/09/2016,1,19.6
18/09/2016,2,19.3
18/09/2016,3,18.7
18/09/2016,4,18.7
18/09/2016,5,18.7
18/09/2016,6,18.5
18/09/2016,7,18.1
18/09/2016,8,18.5
18/09/2016,9,19.1
18/09/2016,10,20.1
18/09/2016,11,21.6
18/09/2016,12,22.1
18/09/2016,13,23
18/09/2016,14,24.3
18/09/2016,15,24.3
18/09/2016,16,24.9
18/09/2016,17,23.8
18/09/2016,18,23.8
18/09/2016,19,23
18/09/2016,20,22.1
18/09/2016,21,21.1
18/09/2016,22,21.5
18/09/2016,23,19.2
18/09/2016,24,20
19/09/2016,1,18.9
19/09/2016,2,18.2
19/09/2016,3,17.9
19/09/2016,4,17.7
19/09/2016,5,17.9
19/09/2016,6,16.9
19/09/2016,7,16.5
19/09/2016,8,17.3
19/09/2016,9,20.4
19/09/2016,10,22.1
19/09/2016,11,nan
19/09/2016,12,24.5
19/09/2016,13,24.8
19/09/2016,14,25.2
19/09/2016,15,25.2
19/09/2016,16,25.2
19/09/2016,17,24.7
19/09/2016,18,24.1
19/09/2016,19,24.1
19/09/2016,20,23.3
19/09/2016,21,23
19/09/2016,22,22.1
19/09/2016,23,21.1
19/09/2016,24,21.2
20/09/2016,1,20.4
20/09/2016,2,18.8
20/09/2016,3,18.7
20/09/2016,4,19
20/09/2016,5,19.4
20/09/2016,6,19.7
20/09/2016,7,19.7
20/09/2016,8,19.5
20/09/2016,9,21.5
20/09/2016,10,22.7
20/09/2016,11,24.3
20/09/2016,12,25.4
20/09/2016,13,26.5
20/09/2016,14,26.3
20/09/2016,15,26
20/09/2016,16,27.6
20/09/2016,17,27
20/09/2016,18,26.2
20/09/2016,19,24.7
20/09/2016,20,22.1
20/09/2016,21,21.2
20/09/2016,22,19.2
20/09/2016,23,18.3
20/09/2016,24,17.5
21/09/2016,1,17.9
21/09/2016,2,16.9
21/09/2016,3,15.8
21/09/2016,4,15.3
21/09/2016,5,14.9
21/09/2016,6,14.9
21/09/2016,7,15
21/09/2016,8,15.6
21/09/2016,9,19.6
21/09/2016,10,22
21/09/2016,11,22.8
21/09/2016,12,24
21/09/2016,13,25.4
21/09/2016,14,24
21/09/2016,15,24.1
21/09/2016,16,26.4
21/09/2016,17,25.5
21/09/2016,18,25.4
21/09/2016,19,24.1
21/09/2016,20,22.7
21/09/2016,21,21.5
21/09/2016,22,20.6
21/09/2016,23,20.5
21/09/2016,24,20.2
22/09/2016,1,18.7
22/09/2016,2,18.1
22/09/2016,3,17.9
22/09/2016,4,18.7
22/09/2016,5,17.7
22/09/2016,6,17.2
22/09/2016,7,17.2
22/09/2016,8,18.2
22/09/2016,9,20.4
22/09/2016,10,nan
22/09/2016,11,nan
22/09/2016,12,23.3
22/09/2016,13,24.4
22/09/2016,14,25.5
22/09/2016,15,27.4
22/09/2016,16,27.2
22/09/2016,17,26.1
22/09/2016,18,25.6
22/09/2016,19,24.8
22/09/2016,20,24.4
22/09/2016,21,24.1
22/09/2016,22,23.5
22/09/2016,23,23.5
22/09/2016,24,23.1
23/09/2016,1,23.2
23/09/2016,2,22.6
23/09/2016,3,22.7
23/09/2016,4,22.2
23/09/2016,5,21.8
23/09/2016,6,21.6
23/09/2016,7,21.4
23/09/2016,8,21.5
23/09/2016,9,21.2
23/09/2016,10,17.5
23/09/2016,11,14.8
23/09/2016,12,14
23/09/2016,13,13.6
23/09/2016,14,13.3
23/09/2016,15,15.2
23/09/2016,16,15.9
23/09/2016,17,16.8
23/09/2016,18,16.5
23/09/2016,19,16.3
23/09/2016,20,16.6
23/09/2016,21,15.5
23/09/2016,22,15.5
23/09/2016,23,14.5
23/09/2016,24,13.7
24/09/2016,1,13
24/09/2016,2,12.4
24/09/2016,3,11.7
24/09/2016,4,11.2
24/09/2016,5,10.9
24/09/2016,6,10.3
24/09/2016,7,9.9
24/09/2016,8,10.1
24/09/2016,9,11.8
24/09/2016,10,13.9
24/09/2016,11,15.1
24/09/2016,12,15.9
24/09/2016,13,16.9
24/09/2016,14,17.8
24/09/2016,15,18.3
24/09/2016,16,17.6
24/09/2016,17,16.8
24/09/2016,18,16.6
24/09/2016,19,15.8
24/09/2016,20,13.9
24/09/2016,21,14.8
24/09/2016,22,14.2
24/09/2016,23,13.8
24/09/2016,24,12.8
25/09/2016,1,13
25/09/2016,2,12.8
25/09/2016,3,12.3
25/09/2016,4,11.6
25/09/2016,5,11.1
25/09/2016,6,10.8
25/09/2016,7,10.3
25/09/2016,8,10.2
25/09/2016,9,11.9
25/09/2016,10,13.9
25/09/2016,11,14.7
25/09/2016,12,15.5
25/09/2016,13,16.2
25/09/2016,14,16.3
25/09/2016,15,16
25/09/2016,16,15.9
25/09/2016,17,15.7
25/09/2016,18,15.3
25/09/2016,19,15.4
25/09/2016,20,14.9
25/09/2016,21,14.9
25/09/2016,22,14.5
25/09/2016,23,15.4
25/09/2016,24,15.4
26/09/2016,1,15.4
26/09/2016,2,15.6
26/09/2016,3,15.5
26/09/2016,4,15.6
26/09/2016,5,15.2
26/09/2016,6,15
26/09/2016,7,15.1
26/09/2016,8,15.4
26/09/2016,9,16.2
26/09/2016,10,16.8
26/09/2016,11,17
